#Coordiantes
#X 	 Y 	 Z
#Triangle 
0.0560893	0.826867	0
0.0243443	0.867944	0
0.068655	0.87404	0
0.0560893	0.826867	0

#Triangle 
0.0560893	0.826867	0
0.068655	0.87404	0
0.104364	0.843292	0
0.0560893	0.826867	0

#Triangle 
0.0560893	0.826867	0
0.0910626	0.792675	0
0.104364	0.843292	0
0.0560893	0.826867	0

#Triangle 
0.145733	0.805231	0
0.0910626	0.792675	0
0.104364	0.843292	0
0.145733	0.805231	0

#Triangle 
0.136764	0.757403	0
0.145733	0.805231	0
0.0910626	0.792675	0
0.136764	0.757403	0

#Triangle 
0.189161	0.768592	0
0.136764	0.757403	0
0.145733	0.805231	0
0.189161	0.768592	0

#Triangle 
0.189161	0.768592	0
0.136764	0.757403	0
0.179665	0.722497	0
0.189161	0.768592	0

#Triangle 
0.125679	0.701484	0
0.136764	0.757403	0
0.179665	0.722497	0
0.125679	0.701484	0

#Triangle 
0.125679	0.701484	0
0.170793	0.684379	0
0.179665	0.722497	0
0.125679	0.701484	0

#Triangle 
0.125679	0.701484	0
0.170793	0.684379	0
0.141308	0.649599	0
0.125679	0.701484	0

#Triangle 
0.184394	0.651356	0
0.170793	0.684379	0
0.141308	0.649599	0
0.184394	0.651356	0

#Triangle 
0.184394	0.651356	0
0.170793	0.684379	0
0.225755	0.681004	0
0.184394	0.651356	0

#Triangle 
0.184394	0.651356	0
0.214796	0.62255	0
0.225755	0.681004	0
0.184394	0.651356	0

#Triangle 
0.214796	0.62255	0
0.257101	0.634943	0
0.225755	0.681004	0
0.214796	0.62255	0

#Triangle 
0.260371	0.578755	0
0.214796	0.62255	0
0.257101	0.634943	0
0.260371	0.578755	0

#Triangle 
0.260371	0.578755	0
0.303576	0.614666	0
0.257101	0.634943	0
0.260371	0.578755	0

#Triangle 
0.260371	0.578755	0
0.322746	0.569742	0
0.303576	0.614666	0
0.260371	0.578755	0

#Triangle 
0.260371	0.578755	0
0.292772	0.526368	0
0.322746	0.569742	0
0.260371	0.578755	0

#Triangle 
0.292772	0.526368	0
0.322746	0.569742	0
0.353119	0.526174	0
0.292772	0.526368	0

#Triangle 
0.377283	0.568935	0
0.322746	0.569742	0
0.353119	0.526174	0
0.377283	0.568935	0

#Triangle 
0.377283	0.568935	0
0.353119	0.526174	0
0.408224	0.529745	0
0.377283	0.568935	0

#Triangle 
0.385702	0.471919	0
0.353119	0.526174	0
0.408224	0.529745	0
0.385702	0.471919	0

#Triangle 
0.443709	0.49272	0
0.385702	0.471919	0
0.408224	0.529745	0
0.443709	0.49272	0

#Triangle 
0.443709	0.49272	0
0.432966	0.425996	0
0.385702	0.471919	0
0.443709	0.49272	0

#Triangle 
0.443709	0.49272	0
0.432966	0.425996	0
0.484774	0.46227	0
0.443709	0.49272	0

#Triangle 
0.482789	0.417037	0
0.432966	0.425996	0
0.484774	0.46227	0
0.482789	0.417037	0

#Triangle 
0.482789	0.417037	0
0.432966	0.425996	0
0.45304	0.369704	0
0.482789	0.417037	0

#Triangle 
0.482789	0.417037	0
0.499099	0.366998	0
0.45304	0.369704	0
0.482789	0.417037	0

#Triangle 
0.482789	0.417037	0
0.499099	0.366998	0
0.533347	0.395703	0
0.482789	0.417037	0

#Triangle 
0.555016	0.355278	0
0.499099	0.366998	0
0.533347	0.395703	0
0.555016	0.355278	0

#Triangle 
0.555016	0.355278	0
0.499099	0.366998	0
0.531542	0.320915	0
0.555016	0.355278	0

#Triangle 
0.555016	0.355278	0
0.531542	0.320915	0
0.586746	0.319989	0
0.555016	0.355278	0

#Triangle 
0.531542	0.320915	0
0.554301	0.284453	0
0.586746	0.319989	0
0.531542	0.320915	0

#Triangle 
0.554301	0.284453	0
0.585201	0.266149	0
0.586746	0.319989	0
0.554301	0.284453	0

#Triangle 
0.554301	0.284453	0
0.545915	0.248668	0
0.585201	0.266149	0
0.554301	0.284453	0

#Triangle 
0.545915	0.248668	0
0.56408	0.215593	0
0.585201	0.266149	0
0.545915	0.248668	0

#Triangle 
0.615946	0.227428	0
0.56408	0.215593	0
0.585201	0.266149	0
0.615946	0.227428	0

#Triangle 
0.615946	0.227428	0
0.56408	0.215593	0
0.596041	0.195157	0
0.615946	0.227428	0

#Triangle 
0.624886	0.172951	0
0.615946	0.227428	0
0.596041	0.195157	0
0.624886	0.172951	0

#Triangle 
0.624886	0.172951	0
0.615946	0.227428	0
0.657033	0.20692	0
0.624886	0.172951	0

#Triangle 
0.685984	0.163425	0
0.624886	0.172951	0
0.657033	0.20692	0
0.685984	0.163425	0

#Triangle 
0.685984	0.163425	0
0.624886	0.172951	0
0.651702	0.11929	0
0.685984	0.163425	0

#Triangle 
0.685984	0.163425	0
0.651702	0.11929	0
0.70684	0.106228	0
0.685984	0.163425	0

#Triangle 
0.659115	0.0658263	0
0.651702	0.11929	0
0.70684	0.106228	0
0.659115	0.0658263	0

#Triangle 
0.713275	0.050706	0
0.659115	0.0658263	0
0.70684	0.106228	0
0.713275	0.050706	0

#Triangle 
0.756523	0.0785042	0
0.713275	0.050706	0
0.70684	0.106228	0
0.756523	0.0785042	0

#Triangle 
0.756523	0.0785042	0
0.713275	0.050706	0
0.766016	0.0347555	0
0.756523	0.0785042	0

#Triangle 
0.803897	0.0569	0
0.756523	0.0785042	0
0.766016	0.0347555	0
0.803897	0.0569	0

#Triangle 
0.803897	0.0569	0
0.756523	0.0785042	0
0.806196	0.0980064	0
0.803897	0.0569	0

#Triangle 
0.803897	0.0569	0
0.806196	0.0980064	0
0.842508	0.0768268	0
0.803897	0.0569	0

#Triangle 
0.806196	0.0980064	0
0.852414	0.11239	0
0.842508	0.0768268	0
0.806196	0.0980064	0

#Triangle 
0.882118	0.0847468	0
0.852414	0.11239	0
0.842508	0.0768268	0
0.882118	0.0847468	0

#Triangle 
0.882118	0.0847468	0
0.898226	0.131808	0
0.852414	0.11239	0
0.882118	0.0847468	0

#Triangle 
0.882118	0.0847468	0
0.898226	0.131808	0
0.93195	0.0942685	0
0.882118	0.0847468	0

#Triangle 
0.882118	0.0847468	0
0.910563	0.0545674	0
0.93195	0.0942685	0
0.882118	0.0847468	0

#Triangle 
0.954599	0.0415756	0
0.910563	0.0545674	0
0.93195	0.0942685	0
0.954599	0.0415756	0

#Triangle 
0.911405	0.0102364	0
0.954599	0.0415756	0
0.910563	0.0545674	0
0.911405	0.0102364	0

#Triangle 
0.911405	0.0102364	0
0.954599	0.0415756	0
0.954612	-0.0115236	0
0.911405	0.0102364	0

#Triangle 
0.954599	0.0415756	0
0.954612	-0.0115236	0
0.975276	0.0102596	0
0.954599	0.0415756	0

#Triangle 
0.986132	-0.0180064	0
0.954612	-0.0115236	0
0.975276	0.0102596	0
0.986132	-0.0180064	0

#Triangle 
1	0	0
0.986132	-0.0180064	0
0.975276	0.0102596	0
1	0	0

